claim_id,manuscript_section,object_type,manuscript_table_or_figure,metric_or_statement,full_precision_value,displayed_value,interval_lower,interval_upper,denominator,dataset,model,policy,uncertainty_method,canonical_source_path,source_row_key,source_column,source_sha256,run_id,config_hash,scientific_input_hash,source_tree_hash,verification_status
T06B_top_15_jaccard,Results,numerical_result,Table 6B,top_k_jaccard_median,0.875,0.8750,N/A,N/A,45.0,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,descriptive_dependent_fold_pairs_no_confidence_interval,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_07_oof_shap_stability.csv,csv_row=139;record=shap_stability_summary;source_row=3,top_k_jaccard_median,2a0928c9f68b106143334a5f975216ffbc4e2b5227b77f1869e8fc9b6eb4d2d3,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_accuracy_overall,Results,numerical_result,Table 7A,accuracy_subgroup_gap,0.0843166671475145,0.0843,0.0342287903437052,0.1624761290660581,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1379;record=fairness_disparity_uncertainty;source_row=103,accuracy_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_false_positive_rate_2.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.0143432906590801,0.0143,0.0086375742840238,0.0636328096522563,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1380;record=fairness_disparity_uncertainty;source_row=104,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_false_positive_rate_3.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.0716049382716049,0.0716,0.0411878630105231,0.2640463843272831,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1381;record=fairness_disparity_uncertainty;source_row=105,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_false_positive_rate_4.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.0956639566395663,0.0957,0.0515893472408828,0.1462128831633667,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1382;record=fairness_disparity_uncertainty;source_row=106,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_macro_f1_overall,Results,numerical_result,Table 7A,macro_f1_subgroup_gap,0.0300952607810995,0.0301,0.019823295147815,0.1254568817732602,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1383;record=fairness_disparity_uncertainty;source_row=107,macro_f1_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_mean_predicted_probability_2.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.0595504407959114,0.0596,0.021744898197455,0.1340703321345737,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1384;record=fairness_disparity_uncertainty;source_row=108,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_mean_predicted_probability_3.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.0471324309717463,0.0471,0.0221730104038171,0.1061612676550236,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1385;record=fairness_disparity_uncertainty;source_row=109,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_mean_predicted_probability_4.0,Results,numerical_result,Table 7A,mean_predicted_probability_subgroup_gap,0.0690327908427651,0.0690,0.0385443705091564,0.1033483960745337,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1386;record=fairness_disparity_uncertainty;source_row=110,mean_predicted_probability_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_positive_prediction_rate_2.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.0543754613302714,0.0544,0.0217870465055325,0.1370432892871015,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1387;record=fairness_disparity_uncertainty;source_row=111,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_positive_prediction_rate_3.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.0647524097764439,0.0648,0.029391332076706,0.1615082178560447,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1388;record=fairness_disparity_uncertainty;source_row=112,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_positive_prediction_rate_4.0,Results,numerical_result,Table 7A,positive_prediction_rate_subgroup_gap,0.0971264533625688,0.0971,0.0562507186850014,0.1453093910015791,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1389;record=fairness_disparity_uncertainty;source_row=113,positive_prediction_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_precision_2.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0331164991129508,0.0331,0.0337686660029865,0.2323823937341926,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1390;record=fairness_disparity_uncertainty;source_row=114,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_precision_3.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0202557343271823,0.0203,0.0167002410656721,0.1096759986173607,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1391;record=fairness_disparity_uncertainty;source_row=115,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_precision_4.0,Results,numerical_result,Table 7A,precision_subgroup_gap,0.0484848484848484,0.0485,0.0186684661524351,0.2317430178822584,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1392;record=fairness_disparity_uncertainty;source_row=116,precision_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_true_positive_rate_2.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.0625641025641025,0.0626,0.030349977837466,0.19565607088899,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1393;record=fairness_disparity_uncertainty;source_row=117,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_Age_true_positive_rate_3.0,Results,numerical_result,Table 7A,true_positive_rate_subgroup_gap,0.1179314752549531,0.1179,0.0546856180827057,0.1928005103739783,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1394;record=fairness_disparity_uncertainty;source_row=118,true_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_accuracy_overall,Results,numerical_result,Table 7A,accuracy_subgroup_gap,0.0591974953677081,0.0592,0.020243324147222,0.1385899038700032,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1396;record=fairness_disparity_uncertainty;source_row=120,accuracy_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_false_positive_rate_2.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.0034005836822738,0.0034,0.0042597861171795,0.0524565743336678,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1397;record=fairness_disparity_uncertainty;source_row=121,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_false_positive_rate_3.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.1134165995165189,0.1134,0.0329409804180446,0.2711267605633802,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1398;record=fairness_disparity_uncertainty;source_row=122,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T07A_BusinessTravelFrequency_false_positive_rate_4.0,Results,numerical_result,Table 7A,false_positive_rate_subgroup_gap,0.0350992159297325,0.0351,0.0083970502039491,0.1088901226610138,not_applicable_or_resolved_by_source_contract,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_08_support_aware_subgroup_diagnostics.csv,csv_row=1399;record=fairness_disparity_uncertainty;source_row=123,false_positive_rate_subgroup_gap,fd705d230c9e121a355a883268ce266d4bf426b3b6e81b703b7d8abdd9399612,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=descriptive;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
